order_id,order_date,actual_returned,return_probability,risk_level,recommended_action,intervention_threshold,monitor_threshold,expected_avoided_return_cost,intervention_cost,net_expected_value
O035091,2025-11-16 07:50:51.346283,1,0.3058613907676956,HIGH,INTERVENE,0.21,0.1,146.81346756849388,100.0,46.81346756849388
O035092,2025-11-16 08:03:57.605940,0,0.2410260220268332,HIGH,INTERVENE,0.21,0.1,115.69249057287993,100.0,15.692490572879933
O035093,2025-11-16 08:17:03.865596,0,0.11755434493772,MEDIUM,MONITOR,0.21,0.1,56.4260855701056,100.0,-43.5739144298944
O035094,2025-11-16 08:30:10.125253,1,0.52686771397693,HIGH,INTERVENE,0.21,0.1,252.89650270892642,100.0,152.89650270892642
O035095,2025-11-16 08:43:16.384909,0,0.1537010361933104,MEDIUM,MONITOR,0.21,0.1,73.776497372789,100.0,-26.223502627211005
O035096,2025-11-16 08:56:22.644566,0,0.1356860972920605,MEDIUM,MONITOR,0.21,0.1,65.12932670018904,100.0,-34.87067329981096
O035097,2025-11-16 09:09:28.904222,0,0.0669817777874021,LOW,NO_ACTION,0.21,0.1,32.15125333795301,100.0,-67.84874666204699
O035098,2025-11-16 09:22:35.163879,0,0.1131942772994974,MEDIUM,MONITOR,0.21,0.1,54.33325310375875,100.0,-45.66674689624125
O035099,2025-11-16 09:35:41.423535,0,0.0970322352226171,LOW,NO_ACTION,0.21,0.1,46.575472906856206,100.0,-53.424527093143794
O035100,2025-11-16 09:48:47.683192,0,0.1758471377215612,MEDIUM,MONITOR,0.21,0.1,84.40662610634936,100.0,-15.593373893650636
O035101,2025-11-16 10:01:53.942848,1,0.0964191506102665,LOW,NO_ACTION,0.21,0.1,46.28119229292792,100.0,-53.71880770707208
O035102,2025-11-16 10:15:00.202505,0,0.1249777533071449,MEDIUM,MONITOR,0.21,0.1,59.98932158742956,100.0,-40.01067841257044
O035103,2025-11-16 10:28:06.462161,0,0.076584553946262,LOW,NO_ACTION,0.21,0.1,36.76058589420576,100.0,-63.23941410579424
O035104,2025-11-16 10:41:12.721818,1,0.3008911448716856,HIGH,INTERVENE,0.21,0.1,144.4277495384091,100.0,44.4277495384091
O035105,2025-11-16 10:54:18.981474,1,0.1673388334275431,MEDIUM,MONITOR,0.21,0.1,80.32264004522068,100.0,-19.67735995477932
O035106,2025-11-16 11:07:25.241131,0,0.1094717667900407,MEDIUM,MONITOR,0.21,0.1,52.54644805921953,100.0,-47.45355194078047
O035107,2025-11-16 11:20:31.500787,0,0.141059562321236,MEDIUM,MONITOR,0.21,0.1,67.70858991419328,100.0,-32.29141008580672
O035108,2025-11-16 11:33:37.760444,0,0.2614553452702407,HIGH,INTERVENE,0.21,0.1,125.49856572971554,100.0,25.498565729715537
O035109,2025-11-16 11:46:44.020100,0,0.2511919968290008,HIGH,INTERVENE,0.21,0.1,120.57215847792038,100.0,20.572158477920382
O035110,2025-11-16 11:59:50.279756,0,0.3086036090928103,HIGH,INTERVENE,0.21,0.1,148.12973236454894,100.0,48.12973236454894
O035111,2025-11-16 12:12:56.539413,1,0.2891266614632202,HIGH,INTERVENE,0.21,0.1,138.78079750234568,100.0,38.78079750234568
O035112,2025-11-16 12:26:02.799069,0,0.1064941430234971,MEDIUM,MONITOR,0.21,0.1,51.11718865127861,100.0,-48.88281134872139
O035113,2025-11-16 12:39:09.058726,0,0.2638352320643277,HIGH,INTERVENE,0.21,0.1,126.64091139087728,100.0,26.640911390877278
O035114,2025-11-16 12:52:15.318382,0,0.2540568366088991,HIGH,INTERVENE,0.21,0.1,121.94728157227158,100.0,21.947281572271578
O035115,2025-11-16 13:05:21.578039,0,0.2689829864569008,HIGH,INTERVENE,0.21,0.1,129.11183349931235,100.0,29.111833499312354
O035116,2025-11-16 13:18:27.837695,0,0.121830153180812,MEDIUM,MONITOR,0.21,0.1,58.478473526789756,100.0,-41.521526473210244
O035117,2025-11-16 13:31:34.097352,1,0.4237047036338295,HIGH,INTERVENE,0.21,0.1,203.37825774423814,100.0,103.37825774423814
O035118,2025-11-16 13:44:40.357008,0,0.1297471020010888,MEDIUM,MONITOR,0.21,0.1,62.27860896052262,100.0,-37.72139103947738
O035119,2025-11-16 13:57:46.616665,0,0.109005640043412,MEDIUM,MONITOR,0.21,0.1,52.32270722083776,100.0,-47.67729277916224
O035120,2025-11-16 14:10:52.876321,0,0.3750352506821834,HIGH,INTERVENE,0.21,0.1,180.01692032744802,100.0,80.01692032744802
O035121,2025-11-16 14:23:59.135978,0,0.183786833613162,MEDIUM,MONITOR,0.21,0.1,88.21768013431776,100.0,-11.78231986568224
O035122,2025-11-16 14:37:05.395634,0,0.1464761646547674,MEDIUM,MONITOR,0.21,0.1,70.30855903428835,100.0,-29.69144096571165
O035123,2025-11-16 14:50:11.655291,1,0.2382419058924566,HIGH,INTERVENE,0.21,0.1,114.35611482837918,100.0,14.356114828379177
O035124,2025-11-16 15:03:17.914947,0,0.1495985498467134,MEDIUM,MONITOR,0.21,0.1,71.80730392642243,100.0,-28.192696073577565
O035125,2025-11-16 15:16:24.174604,1,0.1840364213357582,MEDIUM,MONITOR,0.21,0.1,88.33748224116394,100.0,-11.66251775883606
O035126,2025-11-16 15:29:30.434260,0,0.0745416757094574,LOW,NO_ACTION,0.21,0.1,35.78000434053955,100.0,-64.21999565946045
O035127,2025-11-16 15:42:36.693917,0,0.3015504756461463,HIGH,INTERVENE,0.21,0.1,144.74422831015022,100.0,44.74422831015022
O035128,2025-11-16 15:55:42.953573,1,0.1121573693239686,MEDIUM,MONITOR,0.21,0.1,53.83553727550492,100.0,-46.16446272449508
O035129,2025-11-16 16:08:49.213230,0,0.0740405152052352,LOW,NO_ACTION,0.21,0.1,35.5394472985129,100.0,-64.4605527014871
O035130,2025-11-16 16:21:55.472886,0,0.1361236880628993,MEDIUM,MONITOR,0.21,0.1,65.33937027019165,100.0,-34.66062972980835
O035131,2025-11-16 16:35:01.732543,0,0.1927634638049333,MEDIUM,MONITOR,0.21,0.1,92.52646262636799,100.0,-7.473537373632013
O035132,2025-11-16 16:48:07.992199,0,0.1188022786607211,MEDIUM,MONITOR,0.21,0.1,57.02509375714613,100.0,-42.97490624285387
O035133,2025-11-16 17:01:14.251856,0,0.2003690572766798,MEDIUM,MONITOR,0.21,0.1,96.1771474928063,100.0,-3.8228525071937014
O035134,2025-11-16 17:14:20.511512,1,0.2404532186071037,HIGH,INTERVENE,0.21,0.1,115.41754493140976,100.0,15.417544931409765
O035135,2025-11-16 17:27:26.771169,0,0.3209895637525703,HIGH,INTERVENE,0.21,0.1,154.07499060123376,100.0,54.074990601233765
O035136,2025-11-16 17:40:33.030825,0,0.2209031817001072,HIGH,INTERVENE,0.21,0.1,106.03352721605145,100.0,6.0335272160514535
O035137,2025-11-16 17:53:39.290482,0,0.0798211396144843,LOW,NO_ACTION,0.21,0.1,38.31414701495246,100.0,-61.68585298504754
O035138,2025-11-16 18:06:45.550138,0,0.1474709074898242,MEDIUM,MONITOR,0.21,0.1,70.78603559511562,100.0,-29.21396440488438
O035139,2025-11-16 18:19:51.809795,1,0.3997040333384957,HIGH,INTERVENE,0.21,0.1,191.8579360024779,100.0,91.85793600247791
O035140,2025-11-16 18:32:58.069451,1,0.3489072741752254,HIGH,INTERVENE,0.21,0.1,167.47549160410819,100.0,67.47549160410819
O035141,2025-11-16 18:46:04.329108,0,0.2402860198203565,HIGH,INTERVENE,0.21,0.1,115.33728951377111,100.0,15.337289513771111
O035142,2025-11-16 18:59:10.588764,1,0.5103083215656552,HIGH,INTERVENE,0.21,0.1,244.9479943515145,100.0,144.9479943515145
O035143,2025-11-16 19:12:16.848421,0,0.2660389880839657,HIGH,INTERVENE,0.21,0.1,127.69871428030353,100.0,27.698714280303534
O035144,2025-11-16 19:25:23.108077,0,0.1610430954602744,MEDIUM,MONITOR,0.21,0.1,77.30068582093172,100.0,-22.69931417906828
O035145,2025-11-16 19:38:29.367734,0,0.318905848842069,HIGH,INTERVENE,0.21,0.1,153.07480744419314,100.0,53.07480744419314
O035146,2025-11-16 19:51:35.627390,1,0.0736126235400563,LOW,NO_ACTION,0.21,0.1,35.33405929922702,100.0,-64.66594070077298
O035147,2025-11-16 20:04:41.887047,0,0.3075905933755553,HIGH,INTERVENE,0.21,0.1,147.64348482026654,100.0,47.643484820266536
O035148,2025-11-16 20:17:48.146703,0,0.1158829060733494,MEDIUM,MONITOR,0.21,0.1,55.62379491520771,100.0,-44.37620508479229
O035149,2025-11-16 20:30:54.406360,0,0.249146024955136,HIGH,INTERVENE,0.21,0.1,119.59009197846527,100.0,19.590091978465267
O035150,2025-11-16 20:44:00.666016,1,0.4214765121190114,HIGH,INTERVENE,0.21,0.1,202.30872581712543,100.0,102.30872581712543
O035151,2025-11-16 20:57:06.925673,0,0.2695142362314059,HIGH,INTERVENE,0.21,0.1,129.36683339107483,100.0,29.366833391074834
O035152,2025-11-16 21:10:13.185329,0,0.2090348743085413,MEDIUM,MONITOR,0.21,0.1,100.33673966809982,100.0,0.33673966809982403
O035153,2025-11-16 21:23:19.444986,1,0.1476590066498659,MEDIUM,MONITOR,0.21,0.1,70.87632319193563,100.0,-29.123676808064374
O035154,2025-11-16 21:36:25.704642,0,0.1017609019511006,MEDIUM,MONITOR,0.21,0.1,48.84523293652829,100.0,-51.15476706347171
O035155,2025-11-16 21:49:31.964299,1,0.1000545551711461,MEDIUM,MONITOR,0.21,0.1,48.02618648215012,100.0,-51.97381351784988
O035156,2025-11-16 22:02:38.223955,0,0.1871261694939565,MEDIUM,MONITOR,0.21,0.1,89.82056135709911,100.0,-10.179438642900891
O035157,2025-11-16 22:15:44.483612,0,0.1462573494874851,MEDIUM,MONITOR,0.21,0.1,70.20352775399284,100.0,-29.796472246007156
O035158,2025-11-16 22:28:50.743268,0,0.2825151398481915,HIGH,INTERVENE,0.21,0.1,135.6072671271319,100.0,35.607267127131905
O035159,2025-11-16 22:41:57.002925,0,0.1190550701660259,MEDIUM,MONITOR,0.21,0.1,57.146433679692436,100.0,-42.853566320307564
O035160,2025-11-16 22:55:03.262581,0,0.3445048683491166,HIGH,INTERVENE,0.21,0.1,165.36233680757596,100.0,65.36233680757596
O035161,2025-11-16 23:08:09.522238,0,0.1374859160086825,MEDIUM,MONITOR,0.21,0.1,65.9932396841676,100.0,-34.006760315832395
O035162,2025-11-16 23:21:15.781894,0,0.1326591907745556,MEDIUM,MONITOR,0.21,0.1,63.67641157178669,100.0,-36.32358842821331
O035163,2025-11-16 23:34:22.041551,1,0.0652240314254517,LOW,NO_ACTION,0.21,0.1,31.307535084216813,100.0,-68.69246491578319
O035164,2025-11-16 23:47:28.301207,0,0.2290465108681899,HIGH,INTERVENE,0.21,0.1,109.94232521673115,100.0,9.942325216731149
O035165,2025-11-17 00:00:34.560864,1,0.1539711228474861,MEDIUM,MONITOR,0.21,0.1,73.90613896679332,100.0,-26.09386103320668
O035166,2025-11-17 00:13:40.820520,1,0.344609827690594,HIGH,INTERVENE,0.21,0.1,165.41271729148514,100.0,65.41271729148514
O035167,2025-11-17 00:26:47.080177,0,0.1465326091236723,MEDIUM,MONITOR,0.21,0.1,70.3356523793627,100.0,-29.6643476206373
O035168,2025-11-17 00:39:53.339833,0,0.3522728189026268,HIGH,INTERVENE,0.21,0.1,169.09095307326086,100.0,69.09095307326086
O035169,2025-11-17 00:52:59.599489,0,0.2907928029464437,HIGH,INTERVENE,0.21,0.1,139.580545414293,100.0,39.580545414293
O035170,2025-11-17 01:06:05.859146,0,0.3617381926272897,HIGH,INTERVENE,0.21,0.1,173.63433246109906,100.0,73.63433246109906
O035171,2025-11-17 01:19:12.118802,1,0.1150053750322009,MEDIUM,MONITOR,0.21,0.1,55.20258001545643,100.0,-44.79741998454357
O035172,2025-11-17 01:32:18.378459,0,0.3990691228206975,HIGH,INTERVENE,0.21,0.1,191.5531789539348,100.0,91.5531789539348
O035173,2025-11-17 01:45:24.638115,0,0.14524211936171,MEDIUM,MONITOR,0.21,0.1,69.7162172936208,100.0,-30.2837827063792
O035174,2025-11-17 01:58:30.897772,0,0.0631710614430331,LOW,NO_ACTION,0.21,0.1,30.322109492655887,100.0,-69.67789050734412
O035175,2025-11-17 02:11:37.157428,0,0.1229646665720129,MEDIUM,MONITOR,0.21,0.1,59.023039954566194,100.0,-40.976960045433806
O035176,2025-11-17 02:24:43.417085,1,0.1866999313366393,MEDIUM,MONITOR,0.21,0.1,89.61596704158687,100.0,-10.38403295841313
O035177,2025-11-17 02:37:49.676741,0,0.0696308329459169,LOW,NO_ACTION,0.21,0.1,33.42279981404011,100.0,-66.5772001859599
O035178,2025-11-17 02:50:55.936398,0,0.2144197521678499,HIGH,INTERVENE,0.21,0.1,102.92148104056795,100.0,2.9214810405679543
O035179,2025-11-17 03:04:02.196054,0,0.1661488899346971,MEDIUM,MONITOR,0.21,0.1,79.7514671686546,100.0,-20.2485328313454
O035180,2025-11-17 03:17:08.455711,0,0.1437493794827228,MEDIUM,MONITOR,0.21,0.1,68.99970215170693,100.0,-31.000297848293073
O035181,2025-11-17 03:30:14.715367,1,0.2942773568674895,HIGH,INTERVENE,0.21,0.1,141.25313129639497,100.0,41.25313129639497
O035182,2025-11-17 03:43:20.975024,0,0.3131877370821304,HIGH,INTERVENE,0.21,0.1,150.33011379942258,100.0,50.33011379942258
O035183,2025-11-17 03:56:27.234680,0,0.0991298362713696,LOW,NO_ACTION,0.21,0.1,47.582321410257414,100.0,-52.417678589742586
O035184,2025-11-17 04:09:33.494337,1,0.1424482757546409,MEDIUM,MONITOR,0.21,0.1,68.37517236222762,100.0,-31.624827637772384
O035185,2025-11-17 04:22:39.753993,0,0.138561298399633,MEDIUM,MONITOR,0.21,0.1,66.50942323182385,100.0,-33.490576768176155
O035186,2025-11-17 04:35:46.013650,1,0.2767884866575585,HIGH,INTERVENE,0.21,0.1,132.85847359562808,100.0,32.858473595628084
O035187,2025-11-17 04:48:52.273306,0,0.1331823774225805,MEDIUM,MONITOR,0.21,0.1,63.92754116283863,100.0,-36.07245883716137
O035188,2025-11-17 05:01:58.532963,1,0.1968249030894014,MEDIUM,MONITOR,0.21,0.1,94.47595348291267,100.0,-5.524046517087328
O035189,2025-11-17 05:15:04.792619,0,0.2121078841996995,HIGH,INTERVENE,0.21,0.1,101.81178441585577,100.0,1.8117844158557688
O035190,2025-11-17 05:28:11.052276,0,0.2315543325641014,HIGH,INTERVENE,0.21,0.1,111.14607963076868,100.0,11.146079630768682
O035191,2025-11-17 05:41:17.311932,0,0.1375323812647275,MEDIUM,MONITOR,0.21,0.1,66.0155430070692,100.0,-33.9844569929308
O035192,2025-11-17 05:54:23.571589,0,0.0924772349097046,LOW,NO_ACTION,0.21,0.1,44.3890727566582,100.0,-55.6109272433418
O035193,2025-11-17 06:07:29.831245,1,0.2368494397446036,HIGH,INTERVENE,0.21,0.1,113.68773107740972,100.0,13.687731077409723
O035194,2025-11-17 06:20:36.090902,0,0.1538763861190311,MEDIUM,MONITOR,0.21,0.1,73.86066533713492,100.0,-26.139334662865082
O035195,2025-11-17 06:33:42.350558,1,0.228205345969723,HIGH,INTERVENE,0.21,0.1,109.53856606546704,100.0,9.538566065467037
O035196,2025-11-17 06:46:48.610215,0,0.2957626333703241,HIGH,INTERVENE,0.21,0.1,141.96606401775554,100.0,41.96606401775554
O035197,2025-11-17 06:59:54.869871,0,0.1781558725524147,MEDIUM,MONITOR,0.21,0.1,85.51481882515904,100.0,-14.48518117484096
O035198,2025-11-17 07:13:01.129528,0,0.1101843688026297,MEDIUM,MONITOR,0.21,0.1,52.88849702526226,100.0,-47.11150297473774
O035199,2025-11-17 07:26:07.389184,1,0.1036573571788055,MEDIUM,MONITOR,0.21,0.1,49.75553144582664,100.0,-50.24446855417336
O035200,2025-11-17 07:39:13.648841,0,0.1709070758429949,MEDIUM,MONITOR,0.21,0.1,82.03539640463754,100.0,-17.964603595362462
O035201,2025-11-17 07:52:19.908497,0,0.0806460348134364,LOW,NO_ACTION,0.21,0.1,38.71009671044948,100.0,-61.28990328955052
O035202,2025-11-17 08:05:26.168154,0,0.1716422044605014,MEDIUM,MONITOR,0.21,0.1,82.38825814104067,100.0,-17.611741858959334
O035203,2025-11-17 08:18:32.427810,0,0.2186922930083489,HIGH,INTERVENE,0.21,0.1,104.97230064400746,100.0,4.972300644007461
O035204,2025-11-17 08:31:38.687467,0,0.1053865108586682,MEDIUM,MONITOR,0.21,0.1,50.58552521216073,100.0,-49.41447478783927
O035205,2025-11-17 08:44:44.947123,0,0.1906572020425914,MEDIUM,MONITOR,0.21,0.1,91.51545698044387,100.0,-8.484543019556128
O035206,2025-11-17 08:57:51.206780,0,0.4543716750134673,HIGH,INTERVENE,0.21,0.1,218.0984040064643,100.0,118.0984040064643
O035207,2025-11-17 09:10:57.466436,1,0.2700886293677253,HIGH,INTERVENE,0.21,0.1,129.64254209650815,100.0,29.64254209650815
O035208,2025-11-17 09:24:03.726093,1,0.3662269751546562,HIGH,INTERVENE,0.21,0.1,175.78894807423498,100.0,75.78894807423498
O035209,2025-11-17 09:37:09.985749,0,0.3802109455718295,HIGH,INTERVENE,0.21,0.1,182.50125387447815,100.0,82.50125387447815
O035210,2025-11-17 09:50:16.245406,1,0.3607984113638195,HIGH,INTERVENE,0.21,0.1,173.18323745463334,100.0,73.18323745463334
O035211,2025-11-17 10:03:22.505062,0,0.0996954987464631,LOW,NO_ACTION,0.21,0.1,47.853839398302284,100.0,-52.146160601697716
O035212,2025-11-17 10:16:28.764719,1,0.2156477841468935,HIGH,INTERVENE,0.21,0.1,103.51093639050887,100.0,3.510936390508874
O035213,2025-11-17 10:29:35.024375,0,0.1432956686745061,MEDIUM,MONITOR,0.21,0.1,68.78192096376293,100.0,-31.21807903623707
O035214,2025-11-17 10:42:41.284032,0,0.0978297241083417,LOW,NO_ACTION,0.21,0.1,46.95826757200401,100.0,-53.04173242799599
O035215,2025-11-17 10:55:47.543688,0,0.1401839782737956,MEDIUM,MONITOR,0.21,0.1,67.28830957142189,100.0,-32.71169042857811
O035216,2025-11-17 11:08:53.803345,0,0.0793833422741497,LOW,NO_ACTION,0.21,0.1,38.104004291591856,100.0,-61.895995708408144
O035217,2025-11-17 11:22:00.063001,0,0.0855363783447765,LOW,NO_ACTION,0.21,0.1,41.05746160549272,100.0,-58.94253839450728
O035218,2025-11-17 11:35:06.322658,0,0.2595597660031642,HIGH,INTERVENE,0.21,0.1,124.58868768151883,100.0,24.588687681518834
O035219,2025-11-17 11:48:12.582314,0,0.0745481787788393,LOW,NO_ACTION,0.21,0.1,35.783125813842865,100.0,-64.21687418615713
O035220,2025-11-17 12:01:18.841971,0,0.1607664209483041,MEDIUM,MONITOR,0.21,0.1,77.16788205518597,100.0,-22.83211794481403
O035221,2025-11-17 12:14:25.101627,1,0.0865819516678578,LOW,NO_ACTION,0.21,0.1,41.55933680057174,100.0,-58.44066319942826
O035222,2025-11-17 12:27:31.361284,0,0.0963494562295499,LOW,NO_ACTION,0.21,0.1,46.24773899018395,100.0,-53.75226100981605
O035223,2025-11-17 12:40:37.620940,0,0.0929410030098229,LOW,NO_ACTION,0.21,0.1,44.61168144471499,100.0,-55.38831855528501
O035224,2025-11-17 12:53:43.880597,0,0.1516935967835638,MEDIUM,MONITOR,0.21,0.1,72.81292645611063,100.0,-27.18707354388937
O035225,2025-11-17 13:06:50.140253,0,0.5282375577914008,HIGH,INTERVENE,0.21,0.1,253.55402773987237,100.0,153.55402773987237
O035226,2025-11-17 13:19:56.399909,0,0.3080930759097749,HIGH,INTERVENE,0.21,0.1,147.88467643669196,100.0,47.88467643669196
O035227,2025-11-17 13:33:02.659566,0,0.4035251017906994,HIGH,INTERVENE,0.21,0.1,193.6920488595357,100.0,93.6920488595357
O035228,2025-11-17 13:46:08.919222,0,0.1081536068915356,MEDIUM,MONITOR,0.21,0.1,51.913731307937084,100.0,-48.086268692062916
O035229,2025-11-17 13:59:15.178879,0,0.2980128266646194,HIGH,INTERVENE,0.21,0.1,143.0461567990173,100.0,43.0461567990173
O035230,2025-11-17 14:12:21.438535,1,0.2534564617700413,HIGH,INTERVENE,0.21,0.1,121.65910164961981,100.0,21.659101649619814
O035231,2025-11-17 14:25:27.698192,1,0.3175179363462765,HIGH,INTERVENE,0.21,0.1,152.40860944621272,100.0,52.40860944621272
O035232,2025-11-17 14:38:33.957848,1,0.3473512963749394,HIGH,INTERVENE,0.21,0.1,166.7286222599709,100.0,66.7286222599709
O035233,2025-11-17 14:51:40.217505,1,0.2752291582328439,HIGH,INTERVENE,0.21,0.1,132.10999595176506,100.0,32.10999595176506
O035234,2025-11-17 15:04:46.477161,0,0.1080800428239024,MEDIUM,MONITOR,0.21,0.1,51.87842055547315,100.0,-48.12157944452685
O035235,2025-11-17 15:17:52.736818,0,0.0704448244642931,LOW,NO_ACTION,0.21,0.1,33.81351574286068,100.0,-66.18648425713931
O035236,2025-11-17 15:30:58.996474,0,0.1032571111377443,MEDIUM,MONITOR,0.21,0.1,49.563413346117265,100.0,-50.436586653882735
O035237,2025-11-17 15:44:05.256131,0,0.0759312100293795,LOW,NO_ACTION,0.21,0.1,36.44698081410216,100.0,-63.55301918589784
O035238,2025-11-17 15:57:11.515787,0,0.1128210836060381,MEDIUM,MONITOR,0.21,0.1,54.154120130898285,100.0,-45.845879869101715
O035239,2025-11-17 16:10:17.775444,0,0.3249345687990565,HIGH,INTERVENE,0.21,0.1,155.96859302354713,100.0,55.96859302354713
O035240,2025-11-17 16:23:24.035100,0,0.4013098384268452,HIGH,INTERVENE,0.21,0.1,192.62872244488568,100.0,92.62872244488568
O035241,2025-11-17 16:36:30.294757,0,0.3528294568050711,HIGH,INTERVENE,0.21,0.1,169.35813926643414,100.0,69.35813926643414
O035242,2025-11-17 16:49:36.554413,0,0.3349770341744697,HIGH,INTERVENE,0.21,0.1,160.78897640374547,100.0,60.788976403745465
O035243,2025-11-17 17:02:42.814070,0,0.4061892589431917,HIGH,INTERVENE,0.21,0.1,194.97084429273198,100.0,94.97084429273198
O035244,2025-11-17 17:15:49.073726,1,0.1858349392721262,MEDIUM,MONITOR,0.21,0.1,89.20077085062057,100.0,-10.799229149379428
O035245,2025-11-17 17:28:55.333383,0,0.1785560749421383,MEDIUM,MONITOR,0.21,0.1,85.70691597222638,100.0,-14.293084027773617
O035246,2025-11-17 17:42:01.593039,0,0.1257743238647509,MEDIUM,MONITOR,0.21,0.1,60.37167545508043,100.0,-39.62832454491957
O035247,2025-11-17 17:55:07.852696,0,0.1900308780008474,MEDIUM,MONITOR,0.21,0.1,91.21482144040675,100.0,-8.785178559593248
O035248,2025-11-17 18:08:14.112352,0,0.0690296851976759,LOW,NO_ACTION,0.21,0.1,33.13424889488443,100.0,-66.86575110511558
O035249,2025-11-17 18:21:20.372009,1,0.1961197960125905,MEDIUM,MONITOR,0.21,0.1,94.13750208604344,100.0,-5.86249791395656
O035250,2025-11-17 18:34:26.631665,0,0.0918090678458714,LOW,NO_ACTION,0.21,0.1,44.06835256601827,100.0,-55.93164743398173
O035251,2025-11-17 18:47:32.891322,1,0.4066873668397215,HIGH,INTERVENE,0.21,0.1,195.2099360830663,100.0,95.20993608306631
O035252,2025-11-17 19:00:39.150978,0,0.1332161958779117,MEDIUM,MONITOR,0.21,0.1,63.943774021397616,100.0,-36.056225978602384
O035253,2025-11-17 19:13:45.410635,0,0.1791189736650328,MEDIUM,MONITOR,0.21,0.1,85.97710735921574,100.0,-14.022892640784264
O035254,2025-11-17 19:26:51.670291,0,0.0659769874543414,LOW,NO_ACTION,0.21,0.1,31.66895397808387,100.0,-68.33104602191614
O035255,2025-11-17 19:39:57.929948,0,0.3678146144069251,HIGH,INTERVENE,0.21,0.1,176.55101491532403,100.0,76.55101491532403
O035256,2025-11-17 19:53:04.189604,1,0.3103527319921948,HIGH,INTERVENE,0.21,0.1,148.9693113562535,100.0,48.96931135625351
O035257,2025-11-17 20:06:10.449261,0,0.4306712764086051,HIGH,INTERVENE,0.21,0.1,206.72221267613043,100.0,106.72221267613043
O035258,2025-11-17 20:19:16.708917,0,0.1116992850966755,MEDIUM,MONITOR,0.21,0.1,53.615656846404235,100.0,-46.384343153595765
O035259,2025-11-17 20:32:22.968574,0,0.1874823015823134,MEDIUM,MONITOR,0.21,0.1,89.99150475951043,100.0,-10.008495240489566
O035260,2025-11-17 20:45:29.228230,0,0.2370050913200017,HIGH,INTERVENE,0.21,0.1,113.76244383360081,100.0,13.762443833600813
O035261,2025-11-17 20:58:35.487887,0,0.09431704166973,LOW,NO_ACTION,0.21,0.1,45.272180001470396,100.0,-54.727819998529604
O035262,2025-11-17 21:11:41.747543,0,0.1366677543765481,MEDIUM,MONITOR,0.21,0.1,65.60052210074309,100.0,-34.39947789925691
O035263,2025-11-17 21:24:48.007200,1,0.2691136568040043,HIGH,INTERVENE,0.21,0.1,129.17455526592207,100.0,29.174555265922066
O035264,2025-11-17 21:37:54.266856,0,0.1443035096588877,MEDIUM,MONITOR,0.21,0.1,69.26568463626609,100.0,-30.734315363733913
O035265,2025-11-17 21:51:00.526513,0,0.0685227936480729,LOW,NO_ACTION,0.21,0.1,32.890940951074995,100.0,-67.109059048925
O035266,2025-11-17 22:04:06.786169,0,0.2497395626031053,HIGH,INTERVENE,0.21,0.1,119.87499004949053,100.0,19.874990049490535
O035267,2025-11-17 22:17:13.045826,0,0.3058434595624482,HIGH,INTERVENE,0.21,0.1,146.80486058997514,100.0,46.804860589975135
O035268,2025-11-17 22:30:19.305482,0,0.0899625042217753,LOW,NO_ACTION,0.21,0.1,43.182002026452146,100.0,-56.817997973547854
O035269,2025-11-17 22:43:25.565139,0,0.2314857849688195,HIGH,INTERVENE,0.21,0.1,111.11317678503336,100.0,11.11317678503336
O035270,2025-11-17 22:56:31.824795,1,0.3236453577001333,HIGH,INTERVENE,0.21,0.1,155.34977169606398,100.0,55.34977169606398
O035271,2025-11-17 23:09:38.084452,1,0.2243637007408007,HIGH,INTERVENE,0.21,0.1,107.69457635558433,100.0,7.694576355584331
O035272,2025-11-17 23:22:44.344108,1,0.1342130150130952,MEDIUM,MONITOR,0.21,0.1,64.4222472062857,100.0,-35.577752793714296
O035273,2025-11-17 23:35:50.603765,0,0.111248641283209,MEDIUM,MONITOR,0.21,0.1,53.39934781594031,100.0,-46.60065218405969
O035274,2025-11-17 23:48:56.863421,0,0.2505607097398768,HIGH,INTERVENE,0.21,0.1,120.26914067514087,100.0,20.269140675140875
O035275,2025-11-18 00:02:03.123078,0,0.1002175155587039,MEDIUM,MONITOR,0.21,0.1,48.10440746817787,100.0,-51.89559253182213
O035276,2025-11-18 00:15:09.382734,0,0.388320536965611,HIGH,INTERVENE,0.21,0.1,186.39385774349327,100.0,86.39385774349327
O035277,2025-11-18 00:28:15.642391,1,0.556095697070441,HIGH,INTERVENE,0.21,0.1,266.9259345938117,100.0,166.9259345938117
O035278,2025-11-18 00:41:21.902047,0,0.2211658518444437,HIGH,INTERVENE,0.21,0.1,106.15960888533297,100.0,6.159608885332972
O035279,2025-11-18 00:54:28.161704,1,0.1613987332065904,MEDIUM,MONITOR,0.21,0.1,77.4713919391634,100.0,-22.528608060836603
O035280,2025-11-18 01:07:34.421360,0,0.1047531971861185,MEDIUM,MONITOR,0.21,0.1,50.281534649336876,100.0,-49.718465350663124
O035281,2025-11-18 01:20:40.681017,1,0.1176870658592149,MEDIUM,MONITOR,0.21,0.1,56.48979161242315,100.0,-43.51020838757685
O035282,2025-11-18 01:33:46.940673,0,0.1469799654494105,MEDIUM,MONITOR,0.21,0.1,70.55038341571704,100.0,-29.449616584282964
O035283,2025-11-18 01:46:53.200330,0,0.067754641487619,LOW,NO_ACTION,0.21,0.1,32.522227914057126,100.0,-67.47777208594287
